text,label
"Sus rostros reflejaban sentimientos encontrados. Los recién llegados lucían emocionalmente alterados y hubo quienes, a viva voz, protestaron airadamente por la decisión adoptada unilateralmente por los familiares de Dennis Elvis: ejecutar los entierros en un mismo sitio. ¡Respetemos la memoria de Yolanda!, ¡solo lejos de ese asesino podrá Descansar en paz!",1
"¿Contento? ¡Soy una puta caliente! ¿Eso querías oír? Déjenme tranquila, yo hago lo que se me da la gana. ¡Ya me mataron! ¡Ya me mataron! Déjenme Descansar en paz -había pasado de la súplica al llanto y por último, se hizo cómicamente la muerta.",0
"La semana que viene me voy para San Francisco a contarle todo a la policía —dijo Yolanda, en un tono de voz heroico—. Ya es hora de que agarren a ese degenerado para que mi Arturito pueda Descansar en paz.",0
"Me miró aparentando o quizá sintiendo tristeza auténtica por mí, conmiseración por no haber sido llamada al rebaño de los elegidos. ¡Joder y mil veces joder! ¿Acaso no podía Descansar en paz un momento, dar una tranquila vuelta inofensiva sin que alguien viniera a mostrarme el camino de la salvación? ¡Ah, no!, una cosa era que tuviera que cumplir mi obligación como policía, la cual incluía cosas tan peregrinas como la seguridad del papa, y otra muy distinta que me viera forzada a renegar de mis ideas y hacer diplomacia barata con el representante de una institución que detestaba.",0
"Lo que de todos modos queda bien claro es su eficacia para dar forma a quienes pasan por las aulas. Para Gálvez, la escuela debe reformarse no porque no funcione sino porque funciona demasiado bien. Sarmiento, entonces, puede Descansar en paz, por lo menos hasta que no se impongan los revisionistas de su programa cultural.",0
─En vida no cumplí una manda a la Virgen de San Juan de los Lagos y quiero que la cumplas por mí. Esa promesa incumplida no me deja Descansar en paz. ─Ya no le contesté. Ella regresó a la procesión y me quedé como engarrotado atrás de la puerta. Así estuve hasta el amanecer. En cuanto pude corrí a contarle todo al señor Cura y él me dijo que cumpliera esa manda y entre más pronto mejor. Y volvió a repetirme: Dios te asistirá.,0
"Una noche soñó que Laura se lo cortaba de un mordiscón. No le dolía, sangraba ni nada: es sólo que ya no tenía pito. ""¡Laura, devolvémelo!"" Para ella era todo un juego y estaba divertidísima. ¡A las escondidas! Mientras él corría de un lado a otro, enloquecido, loco de espanto. ""¡Laura! ¡Laura!"" Finalmente se dejó encontrar. ""¡Por favor, dame el pito!"" ""¿Y para qué lo querés? No te doy nada"". ""¡Dámelo! ¡Dámelo!"" ""¿Para qué?"" ""Para que papá me lo pegue de nuevo."" ""No se puede. Ya está muerto"". ""¡Por favor! ¿¡Dónde está!?"" ""Lo enterré"". ""¿¡Dónde?!"" ""No te digo. Además la abuela dice que a los muertos hay que dejarlos Descansar en paz. ""¡Por favor, no seas mala!""",1
Caridad se despojó con rapidez del delantal y corrió a la terraza donde estaban los enamorados. Los encontró en la misma posición de siempre. No aprovecharon la oportunidad de estar sin chaperona para acercarse ni siquiera un poquito. Ya habían dejado al pobre Pulga Descansar en paz y la conversación giraba por otros rumbos.,0
"¿Hasta cuándo? ¿Quién sería el próximo en capturarme y torturarme? La noche estaba queda y oscura, no vi a nadie por allí. Me interné en un pequeño bosque. A cada paso flaqueaba más y al fin me dejé caer entre unos olivos, con la única esperanza de poder Descansar en paz hasta el próximo amanecer.",0
"Encendí la luz y los ojos de cristal brillaron otra vez con el reflejo del foco. Esta vez las cabezas me parecieron más vivas que antes. Por un momento creí que estaban a punto de hablar, que se pondrían a pegar de gritos para que me fuera de allí y las dejara Descansar en paz. Ya les conté que la cabeza cubierta se encontraba en la parte más alta y, como no había escalera, utilicé las repisas como escalones. Podía haberme caído, pero un reportero debe correr ciertos riesgos.",0
"-Ha sido muy valiente, señor Antonio. Ojalá hubiera más confesiones como la suya. Tantos muertos, que merecen todo nuestro respeto, podrían al fin Descansar en paz. Este silencio ""democrático"" de tantos años da asco, ¿no le parece?",0
"Y puedo afirmar con orgullo que sobre el país he dicho juicios correctos en el pasado, y los he dicho igual de correctos en el futuro, me inquieta que todavía esté aquí la niña, y después que parta, que no será por la mañana como era mi esperanza, sino a las cuatro de la tarde, pues tampoco tendré descanso porque me van a llegar Tres Carabelas que también vienen de paso para la feria de Chicago, ¿por qué todos no van por derecho?, ¿por qué todos los inconformes de esta isla no agarran sus bártulos y cogen también rumbo norte?, juro que daría lo que no tengo por Descansar en paz, dijo el Gobernador.",0
"Cuando los troyanos llegan a Cartago, Dido ya poseía un pasado. Era viuda. Siqueo, el esposo amado, había sido asesinado por su hermano, Pigmalión. Este alimentaba un amor incestuoso por su hermana y por ese motivo mata a Siqueo y toma el poder de la ciudad de Sidón. Mas Siqueo no podía Descansar en paz, su fantasma no podía alcanzar el descanso eterno hasta que su crimen no fuese denunciado y revelado a Dido. Como siempre en literatura, las víctimas de crímenes impunes vuelven en forma de fantasmas.",1
"Lo enterramos en el Cementerio General al lado de los Veteranos de la Guerra del Chaco como se lo había prometido. Hicimos un brindis por la vida y nos burlamos de la muerte y lo dejamos Descansar en paz. Salud hermano, compañero, amigo, que los cielos te sean benignos y te tropieces con una angelita culona como siempre te gustaron. Hasta siempre Comandante Fidencio Montañas, capitán de nuestra tropa de locos. Por fin estaba cristianamente enterrado.",0
"Nadie dudaba de que las almas que van a Descansar en paz tienen derecho a quedarse algún tiempo entre los vivos, y por eso se dejaba abierta una ventana de la iglesia. Entraban sin reparos, buscaban como peregrinas fatigadas un rincón en el que ir olvidándose de sus menesteres y pasaban la noche en sagrado, tranquilas y en su sitio.",1
"Estoy agotado, al límite de mis fuerzas. Juro que me iría en este mismo instante a mi casa a Descansar en paz de una vez por todas, por los tiempos de los tiempos, me hayan o no pagado por adelantado.",0
"Conoció a Federico —o ""al chino"", como ella lo llama— en un ""chuzo"" de tejo durante un certamen estudiantil, y de inmediato hubo química entre los dos. A lo largo de un año se encontraron esporádicamente en reuniones sociales, sin mayores consecuencias. El día de una becerrada rompieron el hielo y se ""rumbearon"", es decir, se besaron. Empezaron a hablarse por teléfono y a salir, y semanas después concretaron la relación. El ""cuadre"" como tal no duró, pero esto no significó que hubieran terminado del todo: lo que cambió fue el compromiso de ser novios. Hoy son amigos con derechos.",1
"Al igual que Apple, Microsoft trabaja en el desarrollo de herramientas sociales de recomendación de música. El nuevo software de Zune permitirá a los usuarios recibir recomendaciones de nuevas canciones que se ajusten a sus gustos. El sistema evaluará las preferencias del usuario según los títulos almacenados en su propia biblioteca y su perfil en la red social musical de la compañía. Zune ha intentado capitalizar la tendencia social de la música desde su nacimiento mediante el uso de una conexión inalámbrica para prestar canciones a los amigos con derechos de reproducción limitados.",0
"Y no es que este especialista sea machista, sino que sabe que la biología de ellas les hace más difícil ir tras ""sólo sexo"". Ello, afirma, porque el orgasmo genera la producción de oxitocina, una hormona que estimula los sentimientos de apego o de cariño especialmente en las mujeres. ""Ser amigos con derechos no es tan sencillo. Es fácil caer en la trampa de intentar algo casual que a la final no resulta serlo. Por eso, en general, es mejor no tener sexo con quien no se está seguro de querer una relación"", apunta Laura Berman.",1
"Por lo tanto, utilizan una gran parte de su tiempo en estar pendientes de todo lo que pasa con sus amigas y amigos, novias o novios, frees (amigos con derechos, pero sin obligaciones) y con todos aquellos que les gustan, les gustaban o les gustarán. Esto por supuesto juega en nuestra contra porque les quita mucho tiempo y concentración de la escuela.",1
"Por dar un ejemplo, en la escuela contemporánea encontramos mujeres que valoran su virginidad como el bien más preciado para su feminidad, tal cual lo pudieron entender su abuelas. Pero al mismo tiempo ellas se interesan en vínculos amorosos más flexibles que la pareja monógama. Los llamados amigos con derechos son un modelo en que hombres y mujeres se permiten experiencias afectivas y eróticas bajo el explícito acuerdo de no comprometerse como novios. Si bien ellas enfrentan el rótulo de perras, se arriesgan a estos vínculos desde la idea que también tienen sobre su sexualidad como un derecho. ",1
"Fue entonces cuando el tal Absalón gritó me voy, mareado e irascible, y puso un bultito de billetes nuevos sobre la mesa: ¡Abracadabra!, ¡pum! Un nuevo émulo vestido de punta en blanco cantaba, como si fuera la última vez, Amigos con derechos de Jhon Alex Castaño: Pa’ qué te digo que me enamoro si es mentira y son tantas las cosas ricas que quiero hacer contigo y amigos con derechos y cada quien para su casa. El amigote del muchacho de la droguería, Puentes, Coco Puentes.",0
